,经理人ID,经理人姓名,管理资产总规模,职业跨度年数,平均任职年数,出勤率,Average_AYP,Average_Double_Weighted_AYP,Overall_Min_Profit
29838,30189741,萧楠,412.03999999999996,11.372602739726027,3.635865504358655,0.31970390486410727,0.10844979588211859,0.03389947056441229,-0.275
15007,30709474,刘婷,6.12,3.5287671232876714,1.793972602739726,0.5083850931677019,0.0527327896691296,0.033883555340253294,0.0483
6286,30775854,郭子琨,78.88,1.4876712328767123,1.4876712328767123,1.0,0.04557766931314616,0.03384743159989595,0.0382
20657,30283501,钱思佳,40.14,3.073972602739726,2.9461187214611875,0.9584076054664291,0.042971000131193225,0.033837251685370356,0.0496999999999999
8107,30284601,何如,646.65,9.761643835616438,3.4676093680954487,0.3552280155360199,0.09197748458238617,0.03364219618167504,-0.1446
23998,30757929,谭幸,22.080000000000002,2.0383561643835617,2.0383561643835617,1.0,0.032419579387452435,0.03345708976182884,0.0628
39344,30136600,张晓泉,32.56,8.032876712328767,1.9988584474885844,0.24883469758981355,0.06506522191838868,0.03331432868589156,-0.228
34229,30665624,杨宗昌,139.60000000000002,4.802739726027397,3.0675799086757993,0.6387145845217722,0.005695556572875978,0.033254719789304034,-0.2276
5291,30664786,顾凡丁,0.8899999999999999,4.816438356164384,4.508219178082191,0.9360068259385663,0.009010433002151985,0.03323683809078257,-0.1884
36009,30050207,赵杰,14.73,5.619178082191781,2.9464508094645083,0.5243561898852002,0.059604202347945064,0.033179855808574445,-0.2898
8241,30060759,黄弢,30.9,3.758904109589041,1.625095890410959,0.432332361516035,0.06199255285615063,0.03308674993725935,-0.0518
31302,30195116,姚飞军,13.199999999999998,7.69041095890411,3.131898238747554,0.4072471881520688,0.06361207173977841,0.033068112417873594,0.0564
34337,30474737,杨子江,10.4,6.117808219178082,3.389345509893455,0.5540130367716575,0.07755853253221981,0.03304324938994913,-0.2336
3920,30042839,杜晓海,48.76,7.638356164383562,3.0395504039339656,0.3979325313615127,0.08146176639725065,0.032795496236859144,-0.2264999999999999
5787,30793545,高睿,5.04,0.8027397260273973,0.8027397260273973,1.0,0.031928054811027895,0.03277415435160114,0.0242
38942,30734647,张欣,20.12,2.665753424657534,2.404931506849315,0.902158273381295,0.04673089554633734,0.03251690336922358,0.0916
2529,30782200,陈育洁,27.5,1.2465753424657535,1.195433789954338,0.9589743589743589,0.03956398048803056,0.03234076555601597,0.0418
14359,30705902,李秋实,700.68,3.5945205479452054,2.1417808219178083,0.5958460365853658,0.06174759536252301,0.032307807160299525,0.0317
14388,30786758,李秋实,0.92,3.5945205479452054,0.9835616438356164,0.2736280487804878,0.06174759536252301,0.032307807160299525,0.3608
2863,30331852,蔡志伟,11.8,9.0,4.7325031133250315,0.5258336792583368,0.0651291745082902,0.03220055546183116,-0.3528
9650,30591885,金猛,35.25,5.391780821917808,2.452739726027397,0.4549034552845528,0.0590812614072367,0.03203581001628671,-0.3543
40717,30059042,张志强,3.68,10.895890410958904,9.889041095890411,0.9075936635655016,0.03149783556825081,0.03199758649923838,0.0956
11679,30767143,李曾卓卓,94.26,1.7123287671232876,0.695890410958904,0.4064,0.0307888936027213,0.031777552344495974,0.0032
33138,30442453,袁玮,19.36,7.835616438356165,2.274794520547945,0.2903146853146853,0.06598123758836827,0.03176255093636913,-0.0401999999999999
19184,30283112,马毅,11.75,9.898630136986302,0.5290280495759948,0.05344457185032884,0.08545752231406888,0.0314698524733612,-0.004
38604,30716122,张文佳,181.74,1.6575342465753424,1.3397260273972602,0.8082644628099174,0.03166362294425651,0.03137364150449348,0.0342
16109,30361915,刘旭,127.87,8.53972602739726,3.153082191780822,0.36922521655437923,0.056961726067685306,0.03132334312919772,-0.0171
34734,30443777,祝灿,332.64,7.8273972602739725,1.4586301369863013,0.18634931746587327,0.09087927561936684,0.03129556506015406,-0.0452
22052,30683561,沈莉,15.479999999999999,4.2246575342465755,1.3945205479452054,0.33009079118028534,0.09930849504257133,0.031271905876076964,-0.3586
39914,30685933,卓勇,380.84,4.257534246575342,2.064269406392694,0.4848509223509224,0.05658952658508351,0.031244582888693168,-0.0268
24442,30431736,魏孛,19.82,6.873972602739726,2.2323287671232874,0.3247508967716221,0.09441363213546738,0.031242487041681977,-0.2666
21160,30367885,饶玉涵,19.19,8.424657534246576,4.589041095890411,0.5447154471544715,0.05362753147282836,0.031188534988674566,-0.2346
38009,30132575,周书,5.69,5.83013698630137,2.602739726027397,0.4464285714285714,0.04012943421947848,0.031160905783727644,-0.5366
33795,30732062,杨洋,91.88,2.750684931506849,2.098972602739726,0.7630727091633467,0.04744998371866512,0.031112606482674377,-0.4782
20512,30347619,祁洁萍,835.0400000000001,8.73150684931507,1.8988068935041982,0.21746611739222851,0.07255654285300288,0.03094155979052757,-0.0159
28316,30352422,王延飞,175.1,8.67945205479452,4.377625570776256,0.5043665824915825,0.08713569032826916,0.03089290492317827,-0.231
10147,30726550,靳晓龙,26.25,2.9178082191780823,2.733698630136986,0.9369014084507041,0.036406700115626855,0.030884608957926406,-0.0125
28689,30716589,王志飞,39.01,3.276712328767123,2.663013698630137,0.8127090301003346,0.029639298546141668,0.03088275668641457,0.0707
13781,30511328,刘铭,417.79,7.1726027397260275,4.968264840182648,0.6926725235548765,0.08403665248882351,0.03083870493351418,0.0256999999999999
27152,30063821,王少成,153.36,13.408219178082192,3.7248858447488584,0.27780615719929164,0.060491586014026634,0.030775174114226474,-0.431
40752,30282105,张仲维,54.25,9.868493150684932,2.4828440965427268,0.251593030327067,0.106098939932938,0.030552092565265056,-0.2336
35940,30073150,赵恒毅,140.52,12.723287671232876,1.2783561643835617,0.100473729543497,0.10766039718490394,0.030426017925167897,-0.0166
32449,30130533,虞淼,47.24,5.068493150684931,2.193972602739726,0.4328648648648649,0.04449200165354594,0.030324424787206428,-0.0182
17846,30731567,李政,39.01,2.778082191780822,2.4136986301369863,0.868836291913215,0.028791821864028178,0.030282831831849995,0.0672
8512,30728387,黄琬舒,248.24,2.8575342465753426,1.0802348336594914,0.37803040679358996,0.054766353039784096,0.03027041258422632,-0.0072
40744,30752166,臧子琪,30.279999999999998,2.191780821917808,2.191780821917808,1.0,0.03106233858289853,0.030132761066457375,0.0647
2769,30301238,陈孜铎,25.15,9.306849315068494,4.93972602739726,0.5307624374448041,0.03821591637527372,0.030050581459408955,-0.0523
17119,30802239,李一纯,502.35,0.5972602739726027,0.5036529680365297,0.8432721712538227,0.02000414850512522,0.030006222757687828,0.0086
34287,30780205,余展昌,46.82,1.3205479452054794,1.056691253951528,0.8001915097350784,0.050094653198663096,0.029653412631447836,-0.1458
6438,30765595,郭志红,213.70000000000002,1.7561643835616438,1.6134246575342466,0.9187207488299532,0.05063059346428467,0.029561813494481858,0.0333
39151,30057836,邹新进,31.509999999999998,13.93972602739726,4.920939334637964,0.3530154986522911,0.07610166692879258,0.02947423326345899,0.1086999999999999
5726,30561920,高楠,37.24,6.213698630136986,1.8385669125395152,0.2958892958892959,0.05463903285960634,0.029277117884154658,-0.1558
11370,30373413,罗春蕾,6.16,8.378082191780821,4.116164383561644,0.4913015042511446,0.04851985182295793,0.029207403170092662,0.0276
30253,30136181,徐习佳,16.93,4.531506849315068,3.3219178082191783,0.7330713422007256,0.03357640728379205,0.02920729286681691,-0.0158
33823,30156082,杨岳斌,242.95000000000002,12.126027397260273,2.8943960149439603,0.2386928480466664,0.07234645414871525,0.02917143522439366,-0.3629
15269,30674298,林暐,13.85,4.627397260273972,4.162191780821918,0.899467140319716,0.041094175565717574,0.029163858000728564,0.0794
13687,30767523,骆霖苇,2.43,1.7095890410958905,1.4374429223744292,0.8408119658119657,0.04387322726526669,0.029048475332200088,0.0305
16946,30674081,李洋,21.22,4.641095890410959,3.719634703196347,0.8014561196379377,0.01555335222323088,0.028988047111612587,-0.2188
17947,30056329,闾志刚,17.81,14.005479452054795,5.8213698630136985,0.41564945226917055,0.07846891315195759,0.028860694837396856,0.0248
565,30672361,陈亘斯,25.220000000000002,4.701369863013698,3.1537290715372905,0.6708106708106708,0.043845157428882536,0.028806779506924982,-0.4311
18311,30402513,马斌博,2.8000000000000003,6.123287671232877,3.4352739726027397,0.5610178970917226,0.04007080692723776,0.028774816493117673,-0.4209
4976,30490981,樊艳,45.56,3.3068493150684932,2.734931506849315,0.8270505385252692,0.048943074671247866,0.028735271270711096,0.0178
13473,30685851,李瑾懿,251.19,4.260273972602739,0.9697384806973848,0.22762350190002925,0.05420865081531519,0.028719313683295656,-0.0147
24334,30705146,田志祥,136.87,3.6054794520547944,2.0909589041095886,0.5799392097264436,0.04133934401142194,0.028717313420907598,0.0518
27474,30790200,魏伟,155.53,0.9287671232876712,0.8265753424657534,0.8899705014749263,0.04771875213878325,0.02854445802449866,0.0297
15756,30720617,刘琬姝,32.7,1.115068493150685,1.090958904109589,0.9783783783783784,0.040915312683352044,0.028441917170769337,0.0421
31835,30571512,杨杰,62.36,5.928767123287671,3.7969863013698637,0.6404343807763402,0.06540736767315651,0.0284415844628405,0.0124
27370,30599963,吴畏,3.13,5.3342465753424655,4.036301369863013,0.7566769388803286,0.0747972972598624,0.028397551836390308,-0.1115
37510,30061388,张琦,87.01,13.6,3.5654794520547943,0.2621676067687349,0.11059327985428516,0.028389418450451953,-0.1909
37659,30760881,张琦,0.86,13.6,1.884931506849315,0.1385979049153908,0.11059327985428516,0.028389418450451953,-0.2962
37725,30763268,张琦,41.49,13.6,1.4584474885844747,0.10723878592532902,0.11059327985428516,0.028389418450451953,-0.2551
17098,30769486,李禹成,23.91,1.6547945205479453,0.9976027397260274,0.6028559602649006,0.04346361242436917,0.02835238241266545,0.0155
12449,30645926,李海涛,271.48,4.5698630136986305,2.189251844046365,0.4790629035233352,0.05239381896600421,0.028264819115776843,-0.0136
13507,30798920,刘锟,4.04,0.6575342465753424,0.4438356164383562,0.675,0.03745908581340207,0.028197529397597454,-0.012
7905,30788190,何平,223.29,1.021917808219178,0.9164383561643835,0.8967828418230563,0.043426937772675575,0.02819501347060174,0.0133
35184,30516948,张帆,84.05,7.095890410958904,3.5876712328767124,0.5055984555984556,0.06856824603750532,0.02799038902415447,-0.4347999999999999
3371,30518527,戴杰,24.92,7.065753424657534,2.3445608380338436,0.33182035900827955,0.06421916484845994,0.027946512020395508,-0.2616
24216,30775174,陶永超,10.3,1.526027397260274,1.526027397260274,1.0,0.02687347797659967,0.027895381870452526,0.0381
30144,30785859,解文增,34.730000000000004,1.115068493150685,1.115068493150685,1.0,0.03684864987893627,0.02789338443950631,0.0399
30921,30781856,杨彬,104.63,1.2657534246575342,1.0972602739726027,0.8668831168831169,0.0365924066300613,0.02785549962465842,0.0192
13973,30792763,李铭一,67.04,0.8328767123287671,0.7570776255707763,0.9089912280701754,0.048156353810641254,0.027798426997416047,0.01
21924,30063687,孙继青,157.25,8.427397260273972,3.752602739726027,0.4452860858257477,0.05557852048436742,0.02776632105575567,-0.304
11358,30081438,李晨辉,2.12,7.663013698630137,2.5534246575342467,0.33321415802645693,0.05604533918520955,0.02769404571129571,-0.1098
24398,30387650,WANG AO(汪澳),399.40999999999997,8.271232876712329,1.5060539107379585,0.1820833644979645,0.06810439971283708,0.027654157208718604,-0.011
6007,30517490,国晓雯,87.29,7.087671232876712,2.52986301369863,0.3569385388480866,0.04675046478355095,0.02754490071248189,-0.2584
18759,30648200,茅利伟,11.57,0.6575342465753424,0.2832455216016859,0.4307692307692307,0.0353544012454153,0.027409095651324312,-0.003
34435,30769552,于智翔,27.11,1.6493150684931508,1.0602739726027397,0.6428571428571428,0.04387254364631804,0.02740074781363932,0.0289999999999999
3832,30756234,袁方,241.56,15.819178082191781,1.7178082191780821,0.10859023207481815,0.04044614731326707,0.027388845968921292,0.0179
415,30339269,陈栋,9.5,8.830136986301369,3.1579908675799087,0.3576378115627263,0.050533624181949635,0.027368109306451765,-0.0108
34121,30671310,杨彦喆,1.68,4.66027397260274,2.791780821917808,0.5990593768371546,0.046301214649075016,0.027349668986206454,-0.3531
17965,30792911,刘子豪,2.8,0.8301369863013699,0.5493150684931507,0.6617161716171617,0.026384736426642574,0.027290888238689054,-0.0473
27624,30514363,吴潇,135.7,7.117808219178082,2.109719504240052,0.2964001612962352,0.058759053831466734,0.027251481787594668,-0.1391
24851,30054556,王创练,226.06,8.871232876712329,3.5229832572298325,0.39712442522819297,0.0060625036069981274,0.027238309255273013,-0.4659
5694,30338356,光磊,21.66,8.843835616438357,1.9684931506849317,0.2225836431226766,0.045823461410057505,0.027212785887523357,-0.5105
30356,30756973,徐越,3.3,2.0712328767123287,2.0712328767123287,1.0,0.026889550938769435,0.027198987341211855,0.0530999999999999
12222,30718038,刘瀚驰,97.34,3.221917808219178,2.4794520547945207,0.7695578231292517,0.03562558734688609,0.02716608520069362,0.0487999999999999
13847,30567865,刘盟盟,10.51,6.063013698630137,2.4445205479452055,0.4031857207410755,0.050022019091692405,0.027117682286634304,0.0207
19626,30581807,欧阳健,335.67,5.638356164383562,0.912133072407045,0.16177287241427182,0.05233766678687273,0.0270891973971734,-0.0166
19690,30043274,欧阳凯,228.8,15.402739726027397,4.1535858178888,0.2696653901688744,0.0720194515225909,0.027036341979807758,0.0356
20571,30800138,渠淼,160.67000000000002,0.6246575342465753,0.6246575342465753,1.0,0.03476804757174978,0.02690970248888233,0.0139999999999999
2724,30131775,蔡铮,237.72,11.126027397260273,4.159360730593607,0.37384059755396865,0.05026542838645091,0.026815066809082633,-0.8704000000000001
34782,30304585,朱才敏,2040.23,9.227397260273973,3.329572925060435,0.360835545619673,0.08760884404640376,0.026766983249340653,-0.1709
10642,30726213,康钊,171.68,2.926027397260274,2.1506849315068495,0.7350187265917604,0.044756733942846606,0.026715987432692552,0.0362
38392,30511701,张挺,211.2,6.964383561643835,4.60517503805175,0.6612466124661247,0.072199158699777,0.02666236092911557,0.0768
18130,30781009,李照男,31.01,1.2931506849315069,0.579256360078278,0.4479418886198548,0.03787222082935795,0.026653136844520076,0.0081
22737,30716955,史少杰,101.46000000000001,1.9643835616438357,1.6812785388127856,0.8558809855880987,0.027089978810861615,0.026586426560363193,0.0273
6663,30773823,胡光耀,186.83,1.5835616438356164,1.5835616438356164,1.0,0.036156546642543974,0.026577286475234076,0.0469
11972,30511920,林高榜,51.28,6.7534246575342465,2.9187214611872148,0.43218390804597706,0.031613396441729,0.026500367779261378,-0.0104
190,30196299,贲兴振,67.38000000000001,11.142465753424657,2.4673189823874755,0.22143384031753838,0.10130126889860236,0.026482337770743086,-0.3875
12391,30162669,李化松,130.14,8.117808219178082,2.362861491628615,0.2910713616079799,0.07472833459332186,0.02647630904511433,-0.5247999999999999
39864,30734649,张钰,34.22,2.665753424657534,2.345205479452055,0.879753340184995,0.038734481712245694,0.026371243197667253,0.0178
36720,30713930,张昆,156.4,3.3808219178082193,1.903595890410959,0.5630571312803889,0.046679668479107185,0.026306236387430414,-0.0366
36743,30766127,张昆,33.5,3.3808219178082193,1.191389432485323,0.35239638805279,0.046679668479107185,0.026306236387430414,-0.3286
32475,30711645,杨穆彬,35.36,2.580821917808219,0.7053272450532724,0.27329558858221276,0.03065764167760976,0.026199765248583133,0.0040999999999999
22005,30434304,宋加旺,33.6,3.0493150684931507,1.0783983140147524,0.3536526366715046,0.04601749845565319,0.026121960383398285,0.0059
37477,30446441,赵鹏飞,65.52,7.69041095890411,2.957729941291585,0.38459972517685376,0.05796152384290692,0.026093634120145193,-0.1843
11192,30519594,李炳智,264.21999999999997,7.043835616438356,3.126356164383562,0.4438428626993388,0.07449561559608509,0.026057163220338152,-0.0373
30443,30648196,肖彦,8.33,1.9972602739726026,1.5561643835616437,0.7791495198902606,0.03355658885629531,0.025974583837240488,0.0391
34175,30769595,杨钊,0.89,1.2684931506849315,1.2684931506849315,1.0,0.024514742712337334,0.025969433780925623,0.0274
37160,30661263,周梦婕,9.54,4.857534246575343,1.6054794520547944,0.33051325437112233,0.04452544655131367,0.025862699825712654,-0.0135
9552,30793546,江磊,0.33999999999999997,0.8027397260273973,0.8027397260273973,1.0,0.026165116535075694,0.025855774953010568,0.0199
9499,30201149,经惠云,298.13,10.520547945205479,2.3847671232876713,0.22667708333333336,0.07887828058037806,0.025801014420879228,-0.0003
5049,30040221,傅友兴,371.31,11.016438356164384,2.9099804305283756,0.2641489323906633,0.07291383333031977,0.025778642594654313,-0.2269
24926,30767474,王栋,52.9,1.7068493150684931,1.0383561643835617,0.608346709470305,0.03585611155793337,0.025749515264231748,0.0045
36438,30678620,曾健飞,31.790000000000003,4.506849315068493,1.8215954875100724,0.4041838011800465,0.03472254050194181,0.025697631779794984,-0.1626999999999999
18538,30342561,莫海波,193.26,8.76986301369863,3.6917087238644557,0.4209539781976027,0.06089701359851078,0.025608319354372033,-0.2923
28336,30803578,王宇飞,2.21,0.5041095890410959,0.5041095890410959,1.0,0.025049336540007072,0.025596589024540053,0.012
